id;page;text;x_0;x_1;y_0;y_1;pos_x;pos_y;abs_pos;original_font;font_name;code;bold;italic;font_size;masked;frequency_hist;len_text;n_tokens;tag;box;in_element_ids;in_element
176;1;-  ;322.20012;328.60806;156.94752000000005;146.5495800000001;325.40409;151.74855000000008;(325.40409, -151.74855000000002);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 127, 158];none
177;1;1  ;321.41967600000004;329.33104800000007;167.20752000000005;156.8095800000001;325.37536200000005;162.00855000000007;(325.37536200000005, -162.00855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;12;[-1, -1, 147, 168];none
178;1;-  ;322.20012;328.60806;177.40751999999998;167.00957999999991;325.40409;172.20854999999995;(325.40409, -172.20854999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 167, 178];none
179;1;1  ;321.41967600000004;329.33104800000007;187.60752000000002;177.20957999999996;325.37536200000005;182.40855;(325.37536200000005, -182.40855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;12;[-1, -1, 177, 188];none
180;1;1  ;321.41967600000004;329.33104800000007;197.86752;187.46957999999995;325.37536200000005;192.66854999999998;(325.37536200000005, -192.66854999999998);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;12;[-1, -1, 177, 198];none
181;1;-  ;322.20012;328.60806;208.06752000000006;197.66958;325.40409;202.86855000000003;(325.40409, -202.86855000000003);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 188, 209];none
182;1;-  ;322.20012;328.60806;218.26752;207.86958000000004;325.40409;213.06855000000002;(325.40409, -213.06854999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 198, 219];none
183;1;1  ;321.41967600000004;329.33104800000007;228.52751999999998;218.12958000000003;325.37536200000005;223.32855;(325.37536200000005, -223.32854999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;12;[-1, -1, 218, 229];none
184;1;-  ;322.20012;328.60806;238.72752000000003;228.32958000000008;325.40409;233.52855000000005;(325.40409, -233.52855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 218, 239];none
185;1;-  ;322.20012;328.60806;248.98752000000002;238.58958000000007;325.40409;243.78855000000004;(325.40409, -243.78855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 229, 249];none
186;1;1  ;321.41967600000004;329.33104800000007;259.18751999999995;248.7895799999999;325.37536200000005;253.98854999999992;(325.37536200000005, -253.98854999999992);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;12;[-1, -1, 239, 260];none
187;1;1  ;321.41967600000004;329.33104800000007;269.38752;258.98957999999993;325.37536200000005;264.18854999999996;(325.37536200000005, -264.18854999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;12;[-1, -1, 249, 270];none
188;1;-  ;322.20012;328.60806;279.64752;269.2495799999999;325.40409;274.44854999999995;(325.40409, -274.44854999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 269, 280];none
189;1;-  ;322.20012;328.60806;289.84752000000003;279.44957999999997;325.40409;284.64855;(325.40409, -284.64855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 269, 290];none
190;1;1  ;321.41967600000004;329.33104800000007;300.04742;289.64948000000004;325.37536200000005;294.84845;(325.37536200000005, -294.84844999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;12;[-1, -1, 280, 301];none
191;1;1  ;321.41967600000004;329.33104800000007;310.30742;299.90948000000003;325.37536200000005;305.10845;(325.37536200000005, -305.10844999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;12;[-1, -1, 290, 311];none
192;1;-  ;322.20012;328.60806;320.50752;310.10958000000005;325.40409;315.30855;(325.40409, -315.30854999999997);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 310, 321];none
193;1;1  ;321.41967600000004;329.33104800000007;330.76752;320.36958000000004;325.37536200000005;325.56855;(325.37536200000005, -325.56854999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;12;[-1, -1, 310, 331];none
194;1;-  ;322.20012;328.60806;340.96752;330.56958;325.40409;335.76855;(325.40409, -335.76855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 321, 341];none
195;1;-  ;322.20012;328.60806;351.16752;340.76958;325.40409;345.96855000000005;(325.40409, -345.96855000000005);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 331, 352];none
196;1;-  ;322.20012;328.60806;361.42752;351.02958;325.40409;356.22855000000004;(325.40409, -356.22855000000004);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;-;(0.0, 0.0, 1.0, 0.0);1;1;value;12;[-1, -1, 351, 362];none
197;1;1  ;388.088586;395.999958;141.8877;131.48975999999993;392.044272;136.68872999999996;(392.044272, -136.68872999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;13;[354, 427, 127, 147];rectangle
198;1;1  ;388.08220200000005;395.993574;156.94752000000005;146.5495800000001;392.03788800000007;151.74855000000008;(392.03788800000007, -151.74855000000002);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 127, 158];none
199;1;1  ;388.08539400000006;395.99676600000004;167.20752000000005;156.8095800000001;392.0410800000001;162.00855000000007;(392.0410800000001, -162.00855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 147, 168];none
200;1;1  ;388.08220200000005;395.993574;177.40751999999998;167.00957999999991;392.03788800000007;172.20854999999995;(392.03788800000007, -172.20854999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 167, 178];none
201;1;1  ;388.08539400000006;395.99676600000004;187.60752000000002;177.20957999999996;392.0410800000001;182.40855;(392.0410800000001, -182.40855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 177, 188];none
202;1;1  ;388.08539400000006;395.99676600000004;197.86752;187.46957999999995;392.0410800000001;192.66854999999998;(392.0410800000001, -192.66854999999998);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 177, 198];none
203;1;1  ;388.08220200000005;395.993574;208.06752000000006;197.66958;392.03788800000007;202.86855000000003;(392.03788800000007, -202.86855000000003);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 188, 209];none
204;1;1  ;388.08220200000005;395.993574;218.26752;207.86958000000004;392.03788800000007;213.06855000000002;(392.03788800000007, -213.06854999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 198, 219];none
205;1;1  ;388.08539400000006;395.99676600000004;228.52751999999998;218.12958000000003;392.0410800000001;223.32855;(392.0410800000001, -223.32854999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 218, 229];none
206;1;1  ;388.08220200000005;395.993574;238.72752000000003;228.32958000000008;392.03788800000007;233.52855000000005;(392.03788800000007, -233.52855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 218, 239];none
207;1;1  ;388.08220200000005;395.993574;248.98752000000002;238.58958000000007;392.03788800000007;243.78855000000004;(392.03788800000007, -243.78855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 229, 249];none
208;1;1  ;388.08539400000006;395.99676600000004;259.18751999999995;248.7895799999999;392.0410800000001;253.98854999999992;(392.0410800000001, -253.98854999999992);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 239, 260];none
209;1;1  ;388.08539400000006;395.99676600000004;269.38752;258.98957999999993;392.0410800000001;264.18854999999996;(392.0410800000001, -264.18854999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 249, 270];none
210;1;1  ;388.08220200000005;395.993574;279.64752;269.2495799999999;392.03788800000007;274.44854999999995;(392.03788800000007, -274.44854999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 269, 280];none
211;1;1  ;388.08220200000005;395.993574;289.84752000000003;279.44957999999997;392.03788800000007;284.64855;(392.03788800000007, -284.64855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 269, 290];none
212;1;1  ;388.08539400000006;395.99676600000004;300.04742;289.64948000000004;392.0410800000001;294.84845;(392.0410800000001, -294.84844999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 280, 301];none
213;1;1  ;388.08539400000006;395.99676600000004;310.30742;299.90948000000003;392.0410800000001;305.10845;(392.0410800000001, -305.10844999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 290, 311];none
214;1;1  ;388.08220200000005;395.993574;320.50752;310.10958000000005;392.03788800000007;315.30855;(392.03788800000007, -315.30854999999997);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 310, 321];none
215;1;1  ;388.08539400000006;395.99676600000004;330.76752;320.36958000000004;392.0410800000001;325.56855;(392.0410800000001, -325.56854999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 310, 331];none
216;1;1  ;388.08220200000005;395.993574;340.96752;330.56958;392.03788800000007;335.76855;(392.03788800000007, -335.76855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 321, 341];none
217;1;1  ;388.08220200000005;395.993574;351.16752;340.76958;392.03788800000007;345.96855000000005;(392.03788800000007, -345.96855000000005);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 331, 352];none
218;1;1  ;388.08220200000005;395.993574;361.42752;351.02958;392.03788800000007;356.22855000000004;(392.03788800000007, -356.22855000000004);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;14;[-1, -1, 351, 362];none
219;1;1  ;460.09452;468.00589199999996;141.8877;131.48975999999993;464.050206;136.68872999999996;(464.050206, -136.68872999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;15;[426, 499, 127, 147];rectangle
220;1;1  ;460.08813599999996;467.999508;156.94752000000005;146.5495800000001;464.043822;151.74855000000008;(464.043822, -151.74855000000002);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 127, 158];none
221;1;1  ;460.09132800000003;468.00270000000006;167.20752000000005;156.8095800000001;464.04701400000005;162.00855000000007;(464.04701400000005, -162.00855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 147, 168];none
222;1;1  ;460.08813599999996;467.999508;177.40751999999998;167.00957999999991;464.043822;172.20854999999995;(464.043822, -172.20854999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 167, 178];none
223;1;1  ;460.09132800000003;468.00270000000006;187.60752000000002;177.20957999999996;464.04701400000005;182.40855;(464.04701400000005, -182.40855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 177, 188];none
224;1;1  ;460.09132800000003;468.00270000000006;197.86752;187.46957999999995;464.04701400000005;192.66854999999998;(464.04701400000005, -192.66854999999998);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 177, 198];none
225;1;1  ;460.08813599999996;467.999508;208.06752000000006;197.66958;464.043822;202.86855000000003;(464.043822, -202.86855000000003);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 188, 209];none
226;1;1  ;460.08813599999996;467.999508;218.26752;207.86958000000004;464.043822;213.06855000000002;(464.043822, -213.06854999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 198, 219];none
227;1;1  ;460.09132800000003;468.00270000000006;228.52751999999998;218.12958000000003;464.04701400000005;223.32855;(464.04701400000005, -223.32854999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 218, 229];none
228;1;1  ;460.08813599999996;467.999508;238.72752000000003;228.32958000000008;464.043822;233.52855000000005;(464.043822, -233.52855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 218, 239];none
229;1;1  ;460.08813599999996;467.999508;248.98752000000002;238.58958000000007;464.043822;243.78855000000004;(464.043822, -243.78855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 229, 249];none
230;1;1  ;460.09132800000003;468.00270000000006;259.18751999999995;248.7895799999999;464.04701400000005;253.98854999999992;(464.04701400000005, -253.98854999999992);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 239, 260];none
231;1;1  ;460.09132800000003;468.00270000000006;269.38752;258.98957999999993;464.04701400000005;264.18854999999996;(464.04701400000005, -264.18854999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 249, 270];none
232;1;-  ;460.86778200000003;467.27572200000003;279.64752;269.2495799999999;464.07175200000006;274.44854999999995;(464.07175200000006, -274.44854999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;-;(0.0, 0.0, 1.0, 0.0);1;1;value;16;[-1, -1, 269, 280];none
233;1;1  ;460.08813599999996;467.999508;289.84752000000003;279.44957999999997;464.043822;284.64855;(464.043822, -284.64855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000062;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 269, 290];none
234;1;1  ;460.09132800000003;468.00270000000006;300.04742;289.64948000000004;464.04701400000005;294.84845;(464.04701400000005, -294.84844999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 280, 301];none
235;1;1  ;460.09132800000003;468.00270000000006;310.30742;299.90948000000003;464.04701400000005;305.10845;(464.04701400000005, -305.10844999999995);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 290, 311];none
236;1;1  ;460.08813599999996;467.999508;320.50752;310.10958000000005;464.043822;315.30855;(464.043822, -315.30854999999997);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 310, 321];none
237;1;1  ;460.09132800000003;468.00270000000006;330.76752;320.36958000000004;464.04701400000005;325.56855;(464.04701400000005, -325.56854999999996);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397939999999949;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 310, 331];none
238;1;1  ;460.08813599999996;467.999508;340.96752;330.56958;464.043822;335.76855;(464.043822, -335.76855);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 321, 341];none
239;1;1  ;460.08813599999996;467.999508;351.16752;340.76958;464.043822;345.96855000000005;(464.043822, -345.96855000000005);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 331, 352];none
240;1;1  ;460.08813599999996;467.999508;361.42752;351.02958;464.043822;356.22855000000004;(464.043822, -356.22855000000004);JMGKCB+Verdana;Verdana;JMGKCB;0;0;10.397940000000006;#;(0.0, 0.3333333333333333, 0.6666666666666666, 0.0);1;1;value;16;[-1, -1, 351, 362];none
241;1;Chlorinated organic substances   ;207.66;391.09513799999996;383.81388;370.61753999999996;299.377569;377.21570999999994;(299.377569, -377.21570999999994);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;13.19634000000002;chlorinated organic substances;(0.8484848484848485, 0.0, 0.15151515151515152, 0.0);30;3;value;17;[-1, -1, 351, 385];none
242;1;THRESHOLD FOR RELEASES  ;332.52;460.54906800000003;407.63388;394.43754;396.534534;401.03571;(396.534534, -401.03571);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;13.196339999999964;threshold for releases;(0.8333333333333334, 0.0, 0.16666666666666666, 0.0);22;3;value;18;[-1, -1, 385, 408];none
243;1;to water  ;377.34;417.99809999999997;417.88752;407.37786;397.66904999999997;412.63269;(397.66904999999997, -412.63269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;to water;(0.7, 0.0, 0.3, 0.0);8;2;value;19;[-1, -1, 407, 418];none
244;1;kg/year  ;378.18;417.135966;427.60752;417.09786;397.657983;422.35269000000005;(397.657983, -422.35269000000005);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;kg/year;(0.6666666666666666, 0.0, 0.3333333333333333, 0.0);7;1;value;19;[360, 433, 408, 428];rectangle
245;1;to land  ;450.18;484.11495;417.88752;407.37786;467.147475;412.63269;(467.147475, -412.63269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;to land;(0.6666666666666666, 0.0, 0.3333333333333333, 0.0);7;2;value;20;[-1, -1, 407, 418];none
246;1;kg/year  ;447.66;486.615966;427.60752;417.09786;467.137983;422.35269000000005;(467.137983, -422.35269000000005);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;kg/year;(0.6666666666666666, 0.0, 0.3333333333333333, 0.0);7;1;value;21;[432, 500, 408, 428];rectangle
247;1;1,1,1-trichloroethane  ;101.4;200.18840999999995;437.80752;427.29786;150.79420499999998;432.55269;(150.79420499999998, -432.55269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;#,#,#-trichloroethane;(0.6521739130434783, 0.13043478260869565, 0.21739130434782608, 0.0);21;1;value;24;[-1, -1, 408, 438];none
248;1;1,1,2,2-tetrachloroethane  ;101.4;220.45521599999998;448.06752;437.55786;160.927608;442.81269;(160.927608, -442.81269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;#,#,#,#-tetrachloroethane;(0.6296296296296297, 0.14814814814814814, 0.2222222222222222, 0.0);25;1;value;24;[-1, -1, 428, 449];none
249;1;1,2-dichloroethane (EDC)  ;101.4;218.83368000000004;458.26752;447.75786;160.11684000000002;453.01269;(160.11684000000002, -453.01269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;#,#-dichloroethane (edc);(0.6538461538461539, 0.07692307692307693, 0.2692307692307692, 0.0);24;2;value;24;[-1, -1, 438, 459];none
250;1;Brominated diphenylethers (PBDE)  ;101.4;261.89376000000004;468.52752;458.01786;181.64688;463.27269;(181.64688, -463.27269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;brominated diphenylethers (pbde);(0.8235294117647058, 0.0, 0.17647058823529413, 0.0);32;3;value;24;[-1, -1, 458, 469];none
251;1;Chloro-alkanes, C10-C13  ;101.4;215.427018;478.72752;468.21786000000003;158.413509;473.47269000000006;(158.413509, -473.47269000000006);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;chloro-alkanes, c#-c#;(0.6, 0.16, 0.2, 0.04);23;2;value;24;[-1, -1, 459, 479];none
252;1;Dichloromethane (DCM)  ;101.4;212.443296;488.92752;478.41786;156.921648;483.67269;(156.921648, -483.67269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;dichloromethane (dcm);(0.782608695652174, 0.0, 0.21739130434782608, 0.0);21;2;value;24;[-1, -1, 469, 489];none
253;1;Dieldrin  ;101.4;139.47098400000002;499.18752;488.67786;120.43549200000001;493.93269;(120.43549200000001, -493.93269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;dieldrin;(0.8, 0.0, 0.2, 0.0);8;1;value;24;[-1, -1, 479, 500];none
254;1;Halogenated Organic Compounds (AOX)  ;101.4;284.30479199999985;509.38752;498.87786;192.85239599999994;504.13269;(192.85239599999994, -504.13269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509659999999997;halogenated organic compounds (aox);(0.8108108108108109, 0.0, 0.1891891891891892, 0.0);35;4;value;24;[-1, -1, 489, 510];none
255;1;Hexabromobifenyl  ;101.4;186.437274;519.5874200000001;509.07776;143.918637;514.33259;(143.918637, -514.33259);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;hexabromobifenyl;(0.8888888888888888, 0.0, 0.1111111111111111, 0.0);16;1;value;24;[-1, -1, 509, 520];none
256;1;Hexachlorobenzene (HCB)  ;101.4;222.62737199999995;529.84752;519.3378600000001;162.01368599999998;524.5926900000001;(162.01368599999998, -524.5926900000001);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.50965999999994;hexachlorobenzene (hcb);(0.8, 0.0, 0.2, 0.0);23;2;value;24;[-1, -1, 510, 530];none
257;1;Hexachlorobutadiene (HCBD)  ;101.4;236.47426800000002;540.04742;529.5377599999999;168.93713400000001;534.79259;(168.93713400000001, -534.79259);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;hexachlorobutadiene (hcbd);(0.8214285714285714, 0.0, 0.17857142857142858, 0.0);26;2;value;24;[-1, -1, 520, 541];none
258;1;PCDD+PCFD (Dioxins+furans) (as Teq)  ;101.4;280.636386;550.30742;539.7977599999999;191.018193;545.05259;(191.018193, -545.05259);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;pcdd+pcfd (dioxins+furans) (as teq);(0.7027027027027027, 0.0, 0.2972972972972973, 0.0);35;4;value;24;[-1, -1, 530, 551];none
259;1;Pentachlorobenzene  ;101.4;195.77706599999996;560.50752;549.99786;148.58853299999998;555.25269;(148.58853299999998, -555.25269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.509660000000054;pentachlorobenzene;(0.9, 0.0, 0.1, 0.0);18;1;value;24;[-1, -1, 541, 561];none
260;1;Pentachlorophenol (PCP)  ;101.4;217.56087;570.7075199999999;560.19786;159.480435;565.45269;(159.480435, -565.45269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.50965999999994;pentachlorophenol (pcp);(0.8, 0.0, 0.2, 0.0);23;2;value;24;[-1, -1, 551, 571];none
261;1;Polychlorinated biphenyls (PCB)  ;101.4;249.54072000000002;580.9675199999999;570.45786;175.47036000000003;575.71269;(175.47036000000003, -575.71269);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.50965999999994;polychlorinated biphenyls (pcb);(0.8181818181818182, 0.0, 0.18181818181818182, 0.0);31;3;value;24;[-1, -1, 561, 581];none
262;1;Tetrachloroethylene (PER)  ;101.4;223.89698999999996;591.16742;580.65776;162.64849499999997;585.91259;(162.64849499999997, -585.91259);JMGKBP+Verdana,Bold;Verdana;JMGKBP;1;0;10.50965999999994;tetrachloroethylene (per);(0.8148148148148148, 0.0, 0.18518518518518517, 0.0);25;2;value;24;[-1, -1, 571, 592];none
